season,round,circuitId,driverId,constructorId,qualifyPosition,Q1,Q2,Q3,racePosition
2009,9,nurburgring,bourdais,toro_rosso,20,1:33.559,,,20.0
2009,10,hungaroring,alonso,renault,1,1:21.313,1:20.826,1:21.569,18.0
2009,10,hungaroring,vettel,red_bull,2,1:21.178,1:20.604,1:21.607,17.0
2009,10,hungaroring,webber,red_bull,3,1:20.964,1:20.358,1:21.741,3.0
2009,10,hungaroring,hamilton,mclaren,4,1:20.842,1:20.465,1:21.839,1.0
2009,10,hungaroring,rosberg,williams,5,1:20.793,1:20.862,1:21.890,4.0
2009,10,hungaroring,kovalainen,mclaren,6,1:21.659,1:20.807,1:22.095,5.0
2009,10,hungaroring,raikkonen,ferrari,7,1:21.500,1:20.647,1:22.468,2.0
2009,10,hungaroring,button,brawn,8,1:21.471,1:20.707,1:22.511,7.0
2009,10,hungaroring,nakajima,williams,9,1:21.407,1:20.570,1:22.835,9.0
2009,10,hungaroring,massa,ferrari,10,1:21.420,1:20.823,,20.0
2009,10,hungaroring,buemi,toro_rosso,11,1:21.571,1:21.002,,16.0
2009,10,hungaroring,trulli,toyota,12,1:21.416,1:21.082,,8.0
2009,10,hungaroring,barrichello,brawn,13,1:21.558,1:21.222,,10.0
2009,10,hungaroring,glock,toyota,14,1:21.584,1:21.242,,6.0
2009,10,hungaroring,piquet_jr,renault,15,1:21.278,1:21.389,,12.0
2009,10,hungaroring,heidfeld,bmw_sauber,16,1:21.738,,,11.0
2009,10,hungaroring,fisichella,force_india,17,1:21.807,,,14.0
2009,10,hungaroring,sutil,force_india,18,1:21.868,,,19.0
2009,10,hungaroring,kubica,bmw_sauber,19,1:21.901,,,13.0
2009,10,hungaroring,alguersuari,toro_rosso,20,1:22.359,,,15.0
2009,11,valencia,hamilton,mclaren,1,1:38.649,1:38.182,1:39.489,2.0
2009,11,valencia,kovalainen,mclaren,2,1:38.816,1:38.230,1:39.532,4.0
2009,11,valencia,barrichello,brawn,3,1:39.019,1:38.076,1:39.563,1.0
2009,11,valencia,vettel,red_bull,4,1:39.295,1:38.273,1:39.789,20.0
2009,11,valencia,button,brawn,5,1:38.531,1:38.601,1:39.821,7.0
2009,11,valencia,raikkonen,ferrari,6,1:38.843,1:38.782,1:40.144,3.0
2009,11,valencia,rosberg,williams,7,1:39.039,1:38.346,1:40.185,5.0
2009,11,valencia,alonso,renault,8,1:39.155,1:38.717,1:40.236,6.0
2009,11,valencia,webber,red_bull,9,1:38.983,1:38.625,1:40.239,9.0
2009,11,valencia,kubica,bmw_sauber,10,1:38.806,1:38.747,1:40.512,8.0
2009,11,valencia,heidfeld,bmw_sauber,11,1:39.032,1:38.826,,11.0
2009,11,valencia,sutil,force_india,12,1:39.145,1:38.846,,10.0
2009,11,valencia,glock,toyota,13,1:39.459,1:38.991,,14.0
2009,11,valencia,grosjean,renault,14,1:39.322,1:39.040,,15.0
2009,11,valencia,buemi,toro_rosso,15,1:38.912,1:39.514,,19.0
2009,11,valencia,fisichella,force_india,16,1:39.531,,,12.0
2009,11,valencia,nakajima,williams,17,1:39.795,,,18.0
2009,11,valencia,trulli,toyota,18,1:39.807,,,13.0
2009,11,valencia,alguersuari,toro_rosso,19,1:39.925,,,16.0
2009,11,valencia,badoer,ferrari,20,1:41.413,,,17.0
2009,12,spa,fisichella,force_india,1,1:45.102,1:44.667,1:46.308,2.0
2009,12,spa,trulli,toyota,2,1:45.140,1:44.503,1:46.395,16.0
2009,12,spa,heidfeld,bmw_sauber,3,1:45.566,1:44.709,1:46.500,5.0
2009,12,spa,barrichello,brawn,4,1:45.237,1:44.834,1:46.513,7.0
2009,12,spa,kubica,bmw_sauber,5,1:45.655,1:44.557,1:46.586,4.0
2009,12,spa,raikkonen,ferrari,6,1:45.579,1:44.953,1:46.633,1.0
2009,12,spa,glock,toyota,7,1:45.450,1:44.877,1:46.677,10.0
2009,12,spa,vettel,red_bull,8,1:45.372,1:44.592,1:46.761,3.0
2009,12,spa,webber,red_bull,9,1:45.350,1:44.924,1:46.788,9.0
2009,12,spa,rosberg,williams,10,1:45.486,1:45.047,1:47.362,8.0
2009,12,spa,sutil,force_india,11,1:45.239,1:45.119,,11.0
2009,12,spa,hamilton,mclaren,12,1:45.767,1:45.122,,19.0
2009,12,spa,alonso,renault,13,1:45.707,1:45.136,,15.0
2009,12,spa,button,brawn,14,1:45.761,1:45.251,,17.0
2009,12,spa,kovalainen,mclaren,15,1:45.705,1:45.259,,6.0
2009,12,spa,buemi,toro_rosso,16,1:45.951,,,12.0
2009,12,spa,alguersuari,toro_rosso,17,1:46.302,,,20.0
2009,12,spa,nakajima,williams,18,1:46.307,,,13.0
2009,12,spa,grosjean,renault,19,1:46.359,,,18.0
2009,12,spa,badoer,ferrari,20,1:46.957,,,14.0
2009,13,monza,hamilton,mclaren,1,1:23.375,1:22.973,1:24.066,12.0
2009,13,monza,sutil,force_india,2,1:23.576,1:23.070,1:24.261,4.0
2009,13,monza,raikkonen,ferrari,3,1:23.349,1:23.426,1:24.523,3.0
2009,13,monza,kovalainen,mclaren,4,1:23.515,1:23.528,1:24.845,6.0
2009,13,monza,barrichello,brawn,5,1:23.483,1:22.976,1:25.015,1.0
2009,13,monza,button,brawn,6,1:23.403,1:22.955,1:25.030,2.0
2009,13,monza,liuzzi,force_india,7,1:23.578,1:23.207,1:25.043,17.0
2009,13,monza,alonso,renault,8,1:23.708,1:23.497,1:25.072,5.0
2009,13,monza,vettel,red_bull,9,1:23.558,1:23.545,1:25.180,8.0
2009,13,monza,webber,red_bull,10,1:23.755,1:23.273,1:25.314,20.0
2009,13,monza,trulli,toyota,11,1:24.014,1:23.611,,14.0
2009,13,monza,grosjean,renault,12,1:23.975,1:23.728,,15.0
2009,13,monza,kubica,bmw_sauber,13,1:24.001,1:23.866,,19.0
2009,13,monza,fisichella,ferrari,14,1:23.828,1:23.901,,9.0
2009,13,monza,heidfeld,bmw_sauber,15,1:23.584,1:24.275,,7.0
2009,13,monza,glock,toyota,16,1:24.036,,,11.0
2009,13,monza,nakajima,williams,17,1:24.074,,,10.0
2009,13,monza,rosberg,williams,18,1:24.121,,,16.0
2009,13,monza,buemi,toro_rosso,19,1:24.220,,,13.0
2009,13,monza,alguersuari,toro_rosso,20,1:24.951,,,18.0
2009,14,marina_bay,hamilton,mclaren,1,1:46.977,1:46.657,1:47.891,1.0
2009,14,marina_bay,vettel,red_bull,2,1:47.541,1:46.362,1:48.204,4.0
2009,14,marina_bay,rosberg,williams,3,1:47.390,1:46.197,1:48.348,11.0
2009,14,marina_bay,webber,red_bull,4,1:47.646,1:46.328,1:48.722,17.0
2009,14,marina_bay,barrichello,brawn,5,1:47.397,1:46.787,1:48.828,6.0
2009,14,marina_bay,alonso,renault,6,1:47.757,1:46.767,1:49.054,3.0
2009,14,marina_bay,glock,toyota,7,1:47.770,1:46.707,1:49.180,2.0
2009,14,marina_bay,heidfeld,bmw_sauber,8,1:47.347,1:46.832,1:49.307,19.0
2009,14,marina_bay,kubica,bmw_sauber,9,1:47.615,1:46.813,1:49.514,8.0
2009,14,marina_bay,kovalainen,mclaren,10,1:47.542,1:46.842,1:49.778,7.0
2009,14,marina_bay,nakajima,williams,11,1:47.637,1:47.013,,9.0
2009,14,marina_bay,button,brawn,12,1:47.180,1:47.141,,5.0
2009,14,marina_bay,raikkonen,ferrari,13,1:47.293,1:47.177,,10.0
2009,14,marina_bay,buemi,toro_rosso,14,1:47.677,1:47.369,,16.0
2009,14,marina_bay,trulli,toyota,15,1:47.690,1:47.413,,12.0
2009,14,marina_bay,sutil,force_india,16,1:48.231,,,18.0
2009,14,marina_bay,alguersuari,toro_rosso,17,1:48.340,,,15.0
2009,14,marina_bay,fisichella,ferrari,18,1:48.350,,,13.0
2009,14,marina_bay,grosjean,renault,19,1:48.544,,,20.0
2009,14,marina_bay,liuzzi,force_india,20,1:48.792,,,14.0
2009,15,suzuka,vettel,red_bull,1,1:30.883,1:30.341,1:32.160,1.0
2009,15,suzuka,trulli,toyota,2,1:31.063,1:30.737,1:32.220,2.0
2009,15,suzuka,hamilton,mclaren,3,1:30.917,1:30.627,1:32.395,3.0
2009,15,suzuka,sutil,force_india,4,1:31.386,1:31.222,1:32.466,13.0
2009,15,suzuka,barrichello,brawn,5,1:31.272,1:31.055,1:32.660,7.0
2009,15,suzuka,heidfeld,bmw_sauber,6,1:31.501,1:31.260,1:32.945,6.0
2009,15,suzuka,button,brawn,7,1:31.041,1:30.880,1:32.962,8.0
2009,15,suzuka,raikkonen,ferrari,8,1:31.288,1:31.052,1:32.980,4.0
2009,15,suzuka,kovalainen,mclaren,9,1:31.499,1:31.223,,11.0
2009,15,suzuka,buemi,toro_rosso,10,1:31.196,1:31.103,,19.0
2009,15,suzuka,rosberg,williams,11,1:31.286,1:31.482,,5.0
2009,15,suzuka,alonso,renault,12,1:31.401,1:31.638,,10.0
2009,15,suzuka,kubica,bmw_sauber,13,1:31.417,1:32.341,,9.0
2009,15,suzuka,glock,toyota,14,1:31.550,,,20.0
2009,15,suzuka,alguersuari,toro_rosso,15,1:31.571,,,18.0
2009,15,suzuka,fisichella,ferrari,16,1:31.704,,,12.0
2009,15,suzuka,nakajima,williams,17,1:31.718,,,15.0
2009,15,suzuka,grosjean,renault,18,1:32.073,,,16.0
2009,15,suzuka,liuzzi,force_india,19,1:32.087,,,14.0
2009,15,suzuka,webber,red_bull,20,,,,17.0
2009,16,interlagos,barrichello,brawn,1,1:24.100,1:21.659,1:19.576,8.0
2009,16,interlagos,webber,red_bull,2,1:24.722,1:20.803,1:19.668,1.0
2009,16,interlagos,sutil,force_india,3,1:24.447,1:20.753,1:19.912,18.0
2009,16,interlagos,trulli,toyota,4,1:24.621,1:20.635,1:20.097,19.0
2009,16,interlagos,raikkonen,ferrari,5,1:23.047,1:21.378,1:20.168,6.0
2009,16,interlagos,buemi,toro_rosso,6,1:24.591,1:20.701,1:20.250,7.0
2009,16,interlagos,rosberg,williams,7,1:22.828,1:20.368,1:20.326,16.0
2009,16,interlagos,kubica,bmw_sauber,8,1:23.072,1:21.147,1:20.631,2.0
2009,16,interlagos,nakajima,williams,9,1:23.161,1:20.427,1:20.674,15.0
2009,16,interlagos,alonso,renault,10,1:24.842,1:21.657,1:21.422,20.0
2009,16,interlagos,kobayashi,toyota,11,1:24.335,1:21.960,,10.0
2009,16,interlagos,alguersuari,toro_rosso,12,1:24.773,1:22.231,,14.0
2009,16,interlagos,grosjean,renault,13,1:24.394,1:22.477,,13.0
2009,16,interlagos,button,brawn,14,1:24.297,1:22.504,,5.0
2009,16,interlagos,liuzzi,force_india,15,1:24.645,,,12.0
2009,16,interlagos,vettel,red_bull,16,1:25.009,,,4.0
2009,16,interlagos,kovalainen,mclaren,17,1:25.052,,,9.0
2009,16,interlagos,hamilton,mclaren,18,1:25.192,,,3.0
2009,16,interlagos,heidfeld,bmw_sauber,19,1:25.515,,,17.0
2009,16,interlagos,fisichella,ferrari,20,1:40.703,,,11.0
2009,17,yas_marina,hamilton,mclaren,1,1:39.873,1:39.695,1:40.948,19.0
2009,17,yas_marina,vettel,red_bull,2,1:40.666,1:39.984,1:41.615,1.0
2009,17,yas_marina,webber,red_bull,3,1:40.667,1:40.272,1:41.726,2.0
2009,17,yas_marina,barrichello,brawn,4,1:40.574,1:40.421,1:41.786,4.0
2009,17,yas_marina,button,brawn,5,1:40.378,1:40.148,1:41.892,3.0
2009,17,yas_marina,trulli,toyota,6,1:40.517,1:40.373,1:41.897,7.0
2009,17,yas_marina,kubica,bmw_sauber,7,1:40.520,1:40.545,1:41.992,10.0
2009,17,yas_marina,heidfeld,bmw_sauber,8,1:40.558,1:40.635,1:42.343,5.0
2009,17,yas_marina,rosberg,williams,9,1:40.842,1:40.661,1:42.583,9.0
2009,17,yas_marina,buemi,toro_rosso,10,1:40.908,1:40.430,1:42.713,8.0
2009,17,yas_marina,raikkonen,ferrari,11,1:41.100,1:40.726,,12.0
2009,17,yas_marina,kobayashi,toyota,12,1:41.035,1:40.777,,6.0
2009,17,yas_marina,kovalainen,mclaren,13,1:40.808,1:40.983,,11.0
2009,17,yas_marina,nakajima,williams,14,1:41.096,1:41.148,,13.0
2009,17,yas_marina,alguersuari,toro_rosso,15,1:41.503,1:41.689,,20.0
2009,17,yas_marina,alonso,renault,16,1:41.667,,,14.0
2009,17,yas_marina,liuzzi,force_india,17,1:41.701,,,15.0
2009,17,yas_marina,sutil,force_india,18,1:41.836,,,17.0
2009,17,yas_marina,grosjean,renault,19,1:41.950,,,18.0
2009,17,yas_marina,fisichella,ferrari,20,1:42.184,,,16.0
2010,1,bahrain,vettel,red_bull,1,1:55.029,1:53.883,1:54.101,4.0
2010,1,bahrain,massa,ferrari,2,1:55.313,1:54.331,1:54.242,2.0
2010,1,bahrain,alonso,ferrari,3,1:54.612,1:54.172,1:54.608,1.0
2010,1,bahrain,hamilton,mclaren,4,1:55.341,1:54.707,1:55.217,3.0
2010,1,bahrain,rosberg,mercedes,5,1:55.463,1:54.682,1:55.241,5.0
2010,1,bahrain,webber,red_bull,6,1:55.298,1:54.318,1:55.284,8.0
2010,1,bahrain,michael_schumacher,mercedes,7,1:55.593,1:55.105,1:55.524,6.0
2010,1,bahrain,button,mclaren,8,1:55.715,1:55.168,1:55.672,7.0
2010,1,bahrain,kubica,renault,9,1:55.511,1:54.963,1:55.885,11.0
2010,1,bahrain,sutil,force_india,10,1:55.213,1:54.996,1:56.309,12.0
2010,1,bahrain,barrichello,williams,11,1:55.969,1:55.330,,10.0
2010,1,bahrain,liuzzi,force_india,12,1:55.628,1:55.623,,9.0
2010,1,bahrain,hulkenberg,williams,13,1:56.375,1:55.857,,14.0
2010,1,bahrain,rosa,sauber,14,1:56.428,1:56.237,,18.0
2010,1,bahrain,buemi,toro_rosso,15,1:56.189,1:56.265,,16.0
2010,1,bahrain,kobayashi,sauber,16,1:56.541,1:56.270,,22.0
2010,1,bahrain,petrov,renault,17,1:56.167,1:56.619,,21.0
2010,1,bahrain,alguersuari,toro_rosso,18,1:57.071,,,13.0
2010,1,bahrain,glock,virgin,19,1:59.728,,,20.0
2010,1,bahrain,trulli,lotus_racing,20,1:59.852,,,17.0
2010,1,bahrain,kovalainen,lotus_racing,21,2:00.313,,,15.0
2010,1,bahrain,grassi,virgin,22,2:00.587,,,23.0
2010,1,bahrain,bruno_senna,hrt,23,2:03.204,,,19.0
2010,1,bahrain,chandhok,hrt,24,2:04.904,,,24.0
2010,2,albert_park,vettel,red_bull,1,1:24.774,1:24.096,1:23.919,17.0
2010,2,albert_park,webber,red_bull,2,1:25.286,1:24.276,1:24.035,9.0
2010,2,albert_park,alonso,ferrari,3,1:25.082,1:24.335,1:24.111,4.0
2010,2,albert_park,button,mclaren,4,1:24.897,1:24.531,1:24.675,1.0
2010,2,albert_park,massa,ferrari,5,1:25.548,1:25.010,1:24.837,3.0
2010,2,albert_park,rosberg,mercedes,6,1:24.788,1:24.788,1:24.884,5.0
2010,2,albert_park,michael_schumacher,mercedes,7,1:25.351,1:24.871,1:24.927,10.0
2010,2,albert_park,barrichello,williams,8,1:25.702,1:25.085,1:25.217,8.0
2010,2,albert_park,kubica,renault,9,1:25.588,1:25.122,1:25.372,2.0
2010,2,albert_park,sutil,force_india,10,1:25.504,1:25.046,1:26.036,18.0
2010,2,albert_park,hamilton,mclaren,11,1:25.046,1:25.184,,6.0
2010,2,albert_park,buemi,toro_rosso,12,1:26.061,1:25.638,,21.0
2010,2,albert_park,liuzzi,force_india,13,1:26.170,1:25.743,,7.0
2010,2,albert_park,rosa,sauber,14,1:26.089,1:25.747,,12.0
2010,2,albert_park,hulkenberg,williams,15,1:25.866,1:25.748,,22.0
2010,2,albert_park,kobayashi,sauber,16,1:26.251,1:25.777,,23.0
2010,2,albert_park,alguersuari,toro_rosso,17,1:26.095,1:26.089,,11.0
2010,2,albert_park,petrov,renault,18,1:26.471,,,19.0
2010,2,albert_park,kovalainen,lotus_racing,19,1:28.797,,,13.0
2010,2,albert_park,trulli,lotus_racing,20,1:29.111,,,24.0
2010,2,albert_park,glock,virgin,21,1:29.592,,,15.0
2010,2,albert_park,grassi,virgin,22,1:30.185,,,16.0
2010,2,albert_park,bruno_senna,hrt,23,1:30.526,,,20.0
2010,2,albert_park,chandhok,hrt,24,1:30.613,,,14.0
2010,3,sepang,webber,red_bull,1,1:51.886,1:48.210,1:49.327,2.0
2010,3,sepang,rosberg,mercedes,2,1:52.560,1:47.417,1:50.673,3.0
2010,3,sepang,vettel,red_bull,3,1:47.632,1:46.828,1:50.789,1.0
2010,3,sepang,sutil,force_india,4,1:49.479,1:47.085,1:50.914,5.0
2010,3,sepang,hulkenberg,williams,5,1:49.664,1:47.346,1:51.001,10.0
2010,3,sepang,kubica,renault,6,1:46.283,1:46.951,1:51.051,4.0
2010,3,sepang,barrichello,williams,7,1:50.301,1:48.371,1:51.511,12.0
2010,3,sepang,michael_schumacher,mercedes,8,1:52.239,1:48.400,1:51.717,21.0
2010,3,sepang,kobayashi,sauber,9,1:48.467,1:47.792,1:51.767,22.0
2010,3,sepang,liuzzi,force_india,10,1:49.922,1:48.238,1:52.254,20.0
2010,3,sepang,petrov,renault,11,1:47.952,1:48.760,,19.0
2010,3,sepang,rosa,sauber,12,1:47.153,1:48.771,,24.0
2010,3,sepang,buemi,toro_rosso,13,1:48.945,1:49.207,,11.0
2010,3,sepang,alguersuari,toro_rosso,14,1:48.655,1:49.464,,9.0
2010,3,sepang,kovalainen,lotus_racing,15,1:52.875,1:52.270,,18.0
2010,3,sepang,glock,virgin,16,1:52.398,1:52.520,,23.0
2010,3,sepang,button,mclaren,17,1:52.211,,,8.0
2010,3,sepang,trulli,lotus_racing,18,1:52.884,,,17.0
2010,3,sepang,alonso,ferrari,19,1:53.044,,,13.0
2010,3,sepang,hamilton,mclaren,20,1:53.050,,,6.0
2010,3,sepang,massa,ferrari,21,1:53.283,,,7.0
2010,3,sepang,chandhok,hrt,22,1:56.299,,,15.0
2010,3,sepang,bruno_senna,hrt,23,1:57.269,,,16.0
2010,3,sepang,grassi,virgin,24,1:59.977,,,14.0
2010,4,shanghai,vettel,red_bull,1,1:36.317,1:35.280,1:34.558,6.0
2010,4,shanghai,webber,red_bull,2,1:35.978,1:35.100,1:34.808,8.0
2010,4,shanghai,alonso,ferrari,3,1:35.987,1:35.235,1:34.913,4.0
2010,4,shanghai,rosberg,mercedes,4,1:35.952,1:35.134,1:34.923,3.0
2010,4,shanghai,button,mclaren,5,1:36.122,1:35.443,1:34.979,1.0
2010,4,shanghai,hamilton,mclaren,6,1:35.641,1:34.928,1:35.034,2.0
2010,4,shanghai,massa,ferrari,7,1:36.076,1:35.290,1:35.180,9.0
2010,4,shanghai,kubica,renault,8,1:36.348,1:35.550,1:35.364,5.0
2010,4,shanghai,michael_schumacher,mercedes,9,1:36.484,1:35.715,1:35.646,10.0
2010,4,shanghai,sutil,force_india,10,1:36.671,1:35.665,1:35.963,11.0
2010,4,shanghai,barrichello,williams,11,1:36.664,1:35.748,,12.0
2010,4,shanghai,alguersuari,toro_rosso,12,1:36.618,1:36.047,,13.0
2010,4,shanghai,buemi,toro_rosso,13,1:36.793,1:36.149,,21.0
2010,4,shanghai,petrov,renault,14,1:37.031,1:36.311,,7.0
2010,4,shanghai,kobayashi,sauber,15,1:37.044,1:36.422,,22.0
2010,4,shanghai,hulkenberg,williams,16,1:37.049,1:36.647,,15.0
2010,4,shanghai,rosa,sauber,17,1:37.050,1:37.020,,20.0
2010,4,shanghai,liuzzi,force_india,18,1:37.161,,,23.0
2010,4,shanghai,glock,virgin,19,1:39.278,,,24.0
2010,4,shanghai,trulli,lotus_racing,20,1:39.399,,,18.0
2010,4,shanghai,kovalainen,lotus_racing,21,1:39.520,,,14.0
2010,4,shanghai,grassi,virgin,22,1:39.783,,,19.0
2010,4,shanghai,bruno_senna,hrt,23,1:40.469,,,16.0
2010,4,shanghai,chandhok,hrt,24,1:40.578,,,17.0
2010,5,catalunya,webber,red_bull,1,1:21.412,1:20.655,1:19.995,1.0
2010,5,catalunya,vettel,red_bull,2,1:21.680,1:20.772,1:20.101,3.0
2010,5,catalunya,hamilton,mclaren,3,1:21.723,1:21.415,1:20.829,14.0
2010,5,catalunya,alonso,ferrari,4,1:21.957,1:21.549,1:20.937,2.0
2010,5,catalunya,button,mclaren,5,1:21.915,1:21.168,1:20.991,5.0
2010,5,catalunya,michael_schumacher,mercedes,6,1:22.528,1:21.557,1:21.294,4.0
2010,5,catalunya,kubica,renault,7,1:22.488,1:21.599,1:21.353,8.0
2010,5,catalunya,rosberg,mercedes,8,1:22.419,1:21.867,1:21.408,13.0
2010,5,catalunya,massa,ferrari,9,1:22.564,1:21.841,1:21.585,6.0
2010,5,catalunya,kobayashi,sauber,10,1:22.577,1:21.725,1:21.984,12.0
2010,5,catalunya,sutil,force_india,11,1:22.628,1:21.985,,7.0
2010,5,catalunya,rosa,sauber,12,1:22.211,1:22.026,,22.0
2010,5,catalunya,hulkenberg,williams,13,1:22.857,1:22.131,,16.0
2010,5,catalunya,petrov,renault,14,1:22.976,1:22.139,,11.0
2010,5,catalunya,buemi,toro_rosso,15,1:22.699,1:22.191,,20.0
2010,5,catalunya,alguersuari,toro_rosso,16,1:22.593,1:22.207,,10.0
2010,5,catalunya,liuzzi,force_india,17,1:23.084,1:22.854,,15.0
2010,5,catalunya,barrichello,williams,18,1:23.125,,,9.0
2010,5,catalunya,trulli,lotus_racing,19,1:24.674,,,17.0
2010,5,catalunya,kovalainen,lotus_racing,20,1:24.748,,,24.0
2010,5,catalunya,glock,virgin,21,1:25.475,,,18.0
2010,5,catalunya,grassi,virgin,22,1:25.556,,,19.0
2010,5,catalunya,chandhok,hrt,23,1:26.750,,,21.0
2010,5,catalunya,bruno_senna,hrt,24,1:27.122,,,23.0
2010,6,monaco,webber,red_bull,1,1:15.035,1:14.462,1:13.826,1.0
2010,6,monaco,kubica,renault,2,1:15.045,1:14.549,1:14.120,3.0
2010,6,monaco,vettel,red_bull,3,1:15.110,1:14.568,1:14.227,2.0
2010,6,monaco,massa,ferrari,4,1:14.757,1:14.405,1:14.283,4.0
2010,6,monaco,hamilton,mclaren,5,1:15.676,1:14.527,1:14.432,5.0
2010,6,monaco,rosberg,mercedes,6,1:15.188,1:14.375,1:14.544,7.0
2010,6,monaco,michael_schumacher,mercedes,7,1:15.649,1:14.691,1:14.590,12.0
2010,6,monaco,button,mclaren,8,1:15.623,1:15.150,1:14.637,23.0
2010,6,monaco,barrichello,williams,9,1:15.590,1:15.083,1:14.901,18.0
2010,6,monaco,liuzzi,force_india,10,1:15.397,1:15.061,1:15.170,9.0
2010,6,monaco,hulkenberg,williams,11,1:16.030,1:15.317,,24.0
2010,6,monaco,sutil,force_india,12,1:15.445,1:15.318,,8.0
2010,6,monaco,buemi,toro_rosso,13,1:15.961,1:15.413,,10.0
2010,6,monaco,petrov,renault,14,1:15.482,1:15.576,,13.0
2010,6,monaco,rosa,sauber,15,1:15.908,1:15.692,,22.0
2010,6,monaco,kobayashi,sauber,16,1:16.175,1:15.992,,19.0
2010,6,monaco,alguersuari,toro_rosso,17,1:16.021,1:16.176,,11.0
2010,6,monaco,kovalainen,lotus_racing,18,1:17.094,,,16.0
2010,6,monaco,trulli,lotus_racing,19,1:17.134,,,15.0
2010,6,monaco,glock,virgin,20,1:17.377,,,21.0
2010,6,monaco,grassi,virgin,21,1:17.864,,,20.0
2010,6,monaco,bruno_senna,hrt,22,1:18.509,,,17.0
2010,6,monaco,chandhok,hrt,23,1:19.559,,,14.0
2010,6,monaco,alonso,ferrari,24,,,,6.0
2010,7,istanbul,webber,red_bull,1,1:27.500,1:26.818,1:26.295,3.0
2010,7,istanbul,hamilton,mclaren,2,1:27.667,1:27.013,1:26.433,1.0
2010,7,istanbul,vettel,red_bull,3,1:27.067,1:26.729,1:26.760,22.0
2010,7,istanbul,button,mclaren,4,1:27.555,1:27.277,1:26.781,2.0
2010,7,istanbul,michael_schumacher,mercedes,5,1:27.756,1:27.438,1:26.857,4.0
2010,7,istanbul,rosberg,mercedes,6,1:27.649,1:27.141,1:26.952,5.0
2010,7,istanbul,kubica,renault,7,1:27.766,1:27.426,1:27.039,6.0
2010,7,istanbul,massa,ferrari,8,1:27.993,1:27.200,1:27.082,7.0
2010,7,istanbul,petrov,renault,9,1:27.620,1:27.387,1:27.430,15.0
2010,7,istanbul,kobayashi,sauber,10,1:28.158,1:27.434,1:28.122,10.0
2010,7,istanbul,sutil,force_india,11,1:27.951,1:27.525,,9.0
2010,7,istanbul,alonso,ferrari,12,1:27.857,1:27.612,,8.0
2010,7,istanbul,rosa,sauber,13,1:28.147,1:27.879,,11.0
2010,7,istanbul,buemi,toro_rosso,14,1:28.534,1:28.273,,16.0
2010,7,istanbul,barrichello,williams,15,1:28.336,1:28.392,,14.0
2010,7,istanbul,alguersuari,toro_rosso,16,1:28.460,1:28.540,,12.0
2010,7,istanbul,hulkenberg,williams,17,1:28.227,1:28.841,,17.0
2010,7,istanbul,liuzzi,force_india,18,1:28.958,,,13.0
2010,7,istanbul,trulli,lotus_racing,19,1:30.237,,,24.0
2010,7,istanbul,kovalainen,lotus_racing,20,1:30.519,,,23.0
2010,7,istanbul,glock,virgin,21,1:30.744,,,18.0
2010,7,istanbul,bruno_senna,hrt,22,1:31.266,,,21.0
2010,7,istanbul,grassi,virgin,23,1:31.989,,,19.0
2010,7,istanbul,chandhok,hrt,24,1:32.060,,,20.0
2010,8,villeneuve,hamilton,mclaren,1,1:15.889,1:15.528,1:15.105,1.0
2010,8,villeneuve,webber,red_bull,2,1:16.423,1:15.692,1:15.373,5.0
2010,8,villeneuve,vettel,red_bull,3,1:16.129,1:15.556,1:15.420,4.0
2010,8,villeneuve,alonso,ferrari,4,1:16.171,1:15.597,1:15.435,3.0
2010,8,villeneuve,button,mclaren,5,1:16.371,1:15.742,1:15.520,2.0
2010,8,villeneuve,liuzzi,force_india,6,1:17.086,1:16.171,1:15.648,9.0
2010,8,villeneuve,massa,ferrari,7,1:16.673,1:16.314,1:15.688,15.0
2010,8,villeneuve,kubica,renault,8,1:16.370,1:15.682,1:15.715,7.0
2010,8,villeneuve,sutil,force_india,9,1:16.495,1:16.295,1:15.881,10.0
2010,8,villeneuve,rosberg,mercedes,10,1:16.350,1:16.001,1:16.071,6.0
2010,8,villeneuve,barrichello,williams,11,1:16.880,1:16.434,,14.0
2010,8,villeneuve,hulkenberg,williams,12,1:16.770,1:16.438,,13.0
2010,8,villeneuve,michael_schumacher,mercedes,13,1:16.598,1:16.492,,11.0
2010,8,villeneuve,petrov,renault,14,1:16.569,1:16.844,,17.0
2010,8,villeneuve,buemi,toro_rosso,15,1:17.356,1:16.928,,8.0
2010,8,villeneuve,alguersuari,toro_rosso,16,1:17.027,1:17.029,,12.0
2010,8,villeneuve,rosa,sauber,17,1:17.611,1:17.384,,22.0
2010,8,villeneuve,kobayashi,sauber,18,1:18.019,,,24.0
2010,8,villeneuve,kovalainen,lotus_racing,19,1:18.237,,,16.0
2010,8,villeneuve,trulli,lotus_racing,20,1:18.698,,,21.0
2010,8,villeneuve,glock,virgin,21,1:18.941,,,20.0
2010,8,villeneuve,bruno_senna,hrt,22,1:19.484,,,23.0
2010,8,villeneuve,grassi,virgin,23,1:19.675,,,19.0
2010,8,villeneuve,chandhok,hrt,24,1:27.757,,,18.0
2010,9,valencia,vettel,red_bull,1,1:38.324,1:38.015,1:37.587,1.0
2010,9,valencia,webber,red_bull,2,1:38.549,1:38.041,1:37.662,24.0
2010,9,valencia,hamilton,mclaren,3,1:38.697,1:38.158,1:37.969,2.0
2010,9,valencia,alonso,ferrari,4,1:38.472,1:38.179,1:38.075,8.0
